,age,ed,income,debtinc,creddebt,othdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,longten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4,ln_total_spent
cardtenurecat_4,-0.055370146484185395,0.051442518237157134,0.01390033253766561,0.0200577935484184,0.014020043787431198,0.005018306113155179,-0.006318996629470921,0.006044638993663023,-0.003132397718708146,-0.003051128800025729,0.016350342946244514,-0.008208833940452225,-0.0014815659596529602,0.0007863865045331206,0.00913438004034013,-0.006937803979384051,0.019934098428517823,-0.016017449116434553,-0.06419624021301532,-0.13071197749323762,-0.15256051194828313,-0.022281551577324542,-0.05723662546566566,0.045505127252772115,0.021026135375162215,-0.10140248248753338,-0.1383940324842619,0.03185431387524273,0.0010734665064529633,0.021827008469261455,0.005642043145793988,-0.020536448963840683,0.026255201939077256,-0.006511649409112155,-0.0049208642691492615,-0.019352432542345137,-0.01220562165649592,0.006318191234310968,0.008679174254020549,0.11609184572194026,0.0902462612673667,-0.00655417848022939,-0.11950537262234852,0.0549465927015015,0.03180662668867865,0.023702882691140233,-0.020202277503480352,0.044177638628943895,0.038455172698135025,0.011471127010732845,-0.04372096514043281,0.001423383634111672,-0.006583546754094098,-0.00837808170016161,0.05154660736126246,0.1663269195114515,-0.0015077908953343992,-0.11054552400063086,0.00927523358686263,0.019754703139461254,-0.00868376994520375,-0.017191051726834886,-0.005719576408756837,-0.006210840541149855,-0.009316308464891239,0.014369303580018955,0.020395229472945375,-0.014650148307301233,-0.03587287561230624,0.049394947789230724,-0.0018215743377274897,-0.005460686439956262,0.011953510208543409,0.002587635170728457,-0.02063045811327548,0.029893475741067127,-0.0007939963451066264,0.0021785729404259872,0.01137978895380323,-0.0023157632155755485,0.009714012083483867,-0.0008274292106223925,-0.0042225220335673115,0.01636106466888731,0.0030985454146721676,-0.0015580532400107472,-0.017515793104784023,-0.009470758810643206,-0.0021129802288893306,0.013639020097267907,-0.0110760292715559,-0.008370796927675436,0.019372848956090098,-0.005180342079497465,0.004212630497414716,0.0015516269707769002,-0.003339816643835503,-0.18130236199598038,-0.17377552265149257,1.0,-0.37820568956371386,-0.025814190605961653,-0.00012825747111031642,0.006380856668961108,-0.011151603738886358,0.0007806570245381808,0.004704933802529743,-0.006664571341219175,0.0016439396073719746,-0.00462788561143069,0.004481172582783093,-0.17869825265824654,0.28137379354565206,0.34885544321966394,-0.2745662304542642,-0.06157532029929136,0.02120928201632707,0.016902218404991114,-0.0011991228230421205,0.0035611164425165347,0.042837431229043224,0.02984367691891668
cardtenurecat_5,0.6330913994680353,-0.08656533514700407,0.24206878495052503,0.01572423679780166,0.15856426174448546,0.1808159152917471,0.10114057677986871,-0.15411020016568572,0.0338819155428537,0.019037041655335738,0.010636140542516827,0.013682154361438874,0.009456536866795555,-0.002225054534106844,-0.004069825652416127,0.030194002336829243,0.2085729354994455,-0.01658362232950188,0.8018112133190748,0.5659018653977269,0.5991824125045893,0.16200487464206967,0.3726411322762348,-0.05888617924367598,0.2001411581008336,0.3775761242260697,0.5914393960560971,0.030909019510651035,0.21571294103375266,0.0036686487908145224,-0.011892457539951369,0.030409361088464596,-0.028635089708320655,0.009030651370943533,0.008102789262512634,-0.008809137389074762,-0.020161611084542216,-0.00858497528173372,-0.013595399769751361,-0.1810339951819691,0.02418396996460674,0.1853105557971817,0.439388031941405,-0.14109345117109204,0.06916675482045465,0.1362741635260272,0.16770954178736244,-0.09684249798754149,0.029001394866032745,0.1177865653256426,0.21667990380367114,-0.06315797899874326,-0.0024022697940146334,0.02596743062082737,-0.3541203979149973,-0.0887159672915617,0.21539031017132212,0.4598614431083792,-0.01264640483375379,-0.01167899948435015,0.008994934564304027,0.010645877914062588,0.02342551037687617,-0.03182531210978622,0.04626984646904679,-0.046290697555381455,-0.02682296051746325,0.02019584538754984,-0.19892357363285937,0.05182733638002007,0.19689603625109942,-0.0024765719154222817,-0.004517295870367861,0.01409998997578676,0.012848937845311976,-0.020228621759288908,0.00013819964591939285,0.0025537597483591213,0.008298817253615849,0.004552529800450917,-0.011500898942813243,-0.0047738745430604985,0.001348291174219127,-0.02850835804534912,0.014763343758650191,0.01885989717887879,0.029472771821710562,-0.016058843548893795,0.012910371017993631,0.02173885833925707,-0.03854196036392387,0.020855074086548086,-0.007427742231627185,-0.00687787824014959,0.004821796226905328,0.0036463778427642847,-0.000694054115292622,-0.425447596993387,-0.40778497154920057,-0.37820568956371386,1.0,0.01211954383989291,-0.01948567587246087,0.017665929020239547,-0.025642324642496626,0.010502204463717744,-0.006504054536495836,0.016190812790974746,-0.009119111906611053,0.003963021417599237,-0.015955097478696282,-0.4736401852346272,-0.3730510674109718,0.03420701083165163,0.807029014822642,0.36043059117313514,-0.08908205523857977,-0.0032512172785647874,-0.05048005720808631,-0.02738929218836438,-0.07363839892328639,0.04902002113420182
card2_2,0.0008387650209340085,-0.03346263785148209,-0.0009625410811007184,0.009365902347578616,0.005038408303774678,0.00972086983996468,-0.03341718865714042,-0.0005539058320735455,0.002991587268097744,-0.0011143700994479147,-0.0048446173462035665,0.013889387647201792,-0.01175839382993476,-0.0035313068960508,-0.009557891782698273,0.005403042724018792,-0.005378564229943809,0.0005036774536654164,0.01162369248738739,-0.002202039754558816,0.0015332765262085237,0.007317258533430188,0.007798828981243748,-0.013667243972081126,-0.011121595233302407,0.0015924317906392824,0.00802959027989224,-0.02182230242849536,-0.016369422986435952,0.016902071294828378,-0.005593502406587206,-0.03185141075587145,-0.0004078057783436986,0.007644134920915252,-0.0007723200932880787,-0.011831109435428498,-0.009666387081930787,0.01002152352794817,-0.0019908270112873943,0.0064025671210036685,-0.027542868146089174,0.006596204014958131,0.02467320110219136,0.010849896700846538,-0.011354196210946901,-0.016441774383860512,0.006990227831024391,-0.01382067803676852,0.0073906034299223156,0.02224607455750081,-0.01827901289779589,-0.004722452124882514,0.0034003138674262,-0.01892187561426649,0.003416710334502944,-0.028334952206836586,0.010468945022226388,0.00210625047861838,-0.010022542993343148,-0.010874995572167517,0.012690080234377732,0.010580173534195497,0.0006171429017225382,-0.010299342360757371,-0.01853616552111226,0.010630852670303217,0.007249347875880846,-0.01156513016305722,0.007098958732392662,-0.011185996355443508,-0.0021824535516942727,-0.021096431956009343,0.017739955471114628,0.010139406347791582,-0.0002940863105876446,-0.0030764478345737846,-0.010085567219098477,-0.025761824946507278,0.017899738300938394,0.005337881016120509,-0.012013441596688967,0.012277851479112287,-0.0006357839009986929,-0.01812958845012413,0.011474696583856098,-0.00529462068912757,0.012701843216328255,-0.34185381207089843,0.23135874052774857,0.07947243367764799,0.08386128161955536,9.687457673437274e-05,-0.014785940242611338,0.034803702438622346,0.03247863392015388,-0.020393972773583336,0.000789550319146726,-0.006549481770798566,0.01088145895948737,-0.025814190605961653,0.01211954383989291,1.0,-0.3669022007805404,-0.3224793542910352,-0.16145302540405745,0.0112601752125423,-0.014785940242611977,-0.0022795864279203993,0.020822458222833226,-0.005858246524924516,-0.005931339190405611,-0.01600560578817263,-0.02078813875732661,0.0066633602284032365,0.016524225567903422,0.013333890640767255,-0.0027070818840781454,0.0032831825678273346,-0.002646096339074207,-0.003651910350024844,-0.027254077938750475,-0.0740962880969426
card2_3,-0.02577199003362882,-0.032975083057693956,-0.042851661574460465,0.0053902779287930665,-0.02578281088268354,-0.027771791348390897,-0.019949507839465343,-0.008134326039686982,-0.006815832500574545,-0.018868839393893312,0.040979654248229726,0.0031851844944477494,-0.0035981571223152155,0.0025209952669965653,0.02708277575757728,-0.015539130617404888,-0.04718283447992481,-0.014465451039904528,-0.02488247233077969,-0.01409166464967347,-0.014133399984809012,0.004832723838944316,-0.007907292329340752,0.0009821134438521618,-0.0031308698294330362,-0.005051476823369171,-0.011561872943133265,0.0035463129448041453,-0.009365035349738596,-0.002638586619449023,-0.011662077387996945,0.020505478463720483,-0.027613513589796062,0.016294454905701368,0.0010033552559096937,-0.009346928846019434,0.03176796260124558,-0.018277445914362245,0.050082211163407574,0.011975803091831152,-0.020298798964497253,-0.0068005381249428625,-0.009783396910056474,0.007071310435566755,-0.02420557542214689,-0.02514823868508294,-0.022312766942288818,-0.0015256279785352746,-0.012284577837308047,-0.008030589724497147,0.00328835734512759,0.021767663860005088,0.010475010670140592,0.01995460187576644,0.0027713798019439917,0.012514283904437411,-0.017346118928766738,-0.010872555574224646,-0.005082833932663276,0.0020889220449576153,-0.0005401598174555758,-0.018405234044668956,-0.0006393557089686809,0.003929189671866661,0.02053986434585986,-0.03291630210029776,-0.0036264617245448196,-0.010248167644632369,0.03485665629138492,-0.025390184200129014,-0.03553932066602388,0.010871881426690287,-0.02628013593389507,-0.01073016319730452,0.000516887608685451,0.011381055272882712,-0.0086956526435636,-0.005041178182359306,0.01777928895048096,0.015388344552035617,-0.0018173065104615247,-0.027674023445129533,-0.007150620573060646,-0.018499357879564582,0.003288357345127838,0.04018528877986769,0.010985478898535886,0.2384834488052692,-0.34765834536910994,0.08467691514232917,0.08504688448060785,0.013960991905517072,-0.013331036442190183,-0.004909111784423998,-0.015295606666753489,-0.006814891355234817,0.0030969797289642177,0.014956247566877927,-0.005389336092538997,-0.00012825747111031642,-0.01948567587246087,-0.3669022007805404,1.0,-0.336402540629646,-0.1684238299772013,0.001194054798942881,0.007277169781824268,-0.0011149596779576143,-0.002697390955595061,-0.0009866965488335127,0.011044022246737013,0.015470069481371015,0.007739812238077305,-0.01539917663368875,-0.017720889924781706,-0.011711879580577981,-0.014773455357653065,0.0009352627664177592,0.010247244271163391,-0.004857845632174754,-0.0026813375547339708,-0.0858735380153585
card2_4,0.008067361398669249,0.07482587123862,0.03487402625013457,-0.007148048744579362,0.02319981314314571,0.016889450898221702,0.05348402459119238,0.028851576013459324,0.008087038134262411,0.0031603185369119503,-0.021953246677317663,0.002116166688113281,0.019092975126326142,0.013518385338458248,-0.00405490619521019,0.010297600048854067,0.03968466986210105,-0.00021501107846415732,0.02335925738409238,0.00901634013368964,0.00675421799837129,0.010360483416910435,0.01259066999803119,0.01973636741257766,0.01896111312971346,0.0026651295931054155,0.003917899227946396,0.01593594474026563,0.0184773078830389,-0.005395321920436064,0.02857717398408352,0.007277749801877079,-0.0005325602973938217,-0.0051448321176710485,0.003332703014362018,0.002501354696925184,-0.0057757842587946,-0.0002001962578344823,-0.023454722553579107,-0.025000823664255073,0.013390867802482434,0.011666660506648116,-0.004558652159986572,-0.027884524139139773,0.030020650802855316,0.040627133293352914,0.011402826567653348,0.016168047528979462,-0.0041586223028077214,-0.012851713698833311,-0.007194901684411068,-0.013661638219380608,-0.010521361196949505,-0.011004518917178161,-0.026636806901058276,-0.004029148451487387,0.03417895257511024,-0.0022910119964269795,0.02360483592562213,-0.010936525366338467,0.004730557624163808,-0.020629546665253712,0.005600411980154954,0.02068767696006237,-0.00563389124680733,0.014950855845241596,0.009668005552282541,-0.0006630923672016406,-0.0443105397521479,0.02615386187547621,0.04084394573133615,-0.013526705751150342,0.023922165619072653,-0.0006451930106204072,-0.002237117472043668,-0.009791253725076075,0.02513920967153636,0.01827411848060725,-0.02247860442682563,-0.02313611471661685,0.012563265921324179,-0.0002432848507862728,-0.016037602671950278,0.031574148739492075,-0.007194901684411643,-0.011930154721702972,-0.02061868478403385,0.05885587851425098,0.05039196628348857,-0.3296871146925939,-0.08978050613329279,-0.005732625851418483,0.0012661666073831258,-0.014853565247501695,-0.004330028055230906,0.0331086889417497,-0.017884323532929534,-0.020690241137291412,0.0012421490072742833,0.006380856668961108,0.017665929020239547,-0.3224793542910352,-0.336402540629646,1.0,-0.14803184015446222,0.0001911700822039513,0.013350005477079398,-0.0032396441042481738,-0.0016564690908939933,-0.0005072103007610712,0.004035991085285309,0.0017322358186329348,-0.020685732378882462,0.003408749504352335,0.023677628810875633,-0.024877181905848963,0.019810709745686342,0.0031267193822978262,-0.005151915111385098,0.03309776927062662,0.02002058546653971,0.0558389034975169
card2_5,0.004315206930198717,-0.15545947949010255,-0.08455323673792714,-0.015181384774573514,-0.060764854477248526,-0.06528208397706838,-0.041755312476755534,-0.031300052238628334,-0.0009358364013117356,0.013253023513891628,-0.0241111111685608,0.002439474558134351,0.01660114923253633,-0.008927295137113116,-0.021785503609972164,0.0033829337535617146,-0.07096918716851547,0.014336910882390787,-0.042064406719088274,-0.0073377743633632145,-0.007883629716669638,-0.048767290467099836,-0.0387179071903509,-0.08446756896322913,-0.07706411587483475,-0.019098866784683578,-0.014881720868918943,-0.060003366184416554,-0.05107776378044389,-0.01929722168953775,0.004634796396231462,0.011415280878926546,0.020678383147880192,-0.023171312812090922,-0.010298395612506362,0.009044894332319022,0.0039092824918964585,0.007182222884909322,0.020924248895671897,0.0029361958194782088,-0.017558618914790828,0.006580499431144605,-0.0005933876292388534,0.004945173512028286,-0.031444496095228355,-0.03249743477349707,-0.06073950024403369,-0.00807283653132515,0.006001466787364601,0.01744571886177097,-0.013632442291330092,0.017388762616866373,-0.020213023785747204,-0.01711858987383666,0.01613637001890231,-0.0022941233992608144,-0.033096295072974215,-0.00155863255778747,-0.01933223321834857,0.030611670519078774,0.002571622895919803,0.015550980640920415,-0.015226429394886104,-0.027636056126063194,0.036327894021998694,-0.017244347333158966,-0.010775640798168902,0.022391181572735272,0.0797149932584082,-0.031608671890210695,-0.05443302970801835,0.03810331816164878,-0.027966663606890832,-0.0011888803398677572,-0.001369072128685483,0.002429129848899068,-0.02087840979122342,-0.004366046367010616,-0.014368113006526066,0.0041550530032868635,-0.005209859353201361,-0.01191537419705999,-0.0010987121345889237,0.017283014858334698,0.006969707159070258,-0.012997827321898824,-0.01173789667382913,0.1403544654635306,0.11861871660582364,-0.1276835776624601,-0.05881993168364096,-0.00114902428034363,0.0004856622226687004,-0.005343513007259137,-0.0035517004313840744,0.016468324832453498,0.012300811026042215,0.03062314744575902,-0.009612807931771224,-0.011151603738886358,-0.025642324642496626,-0.16145302540405745,-0.1684238299772013,-0.14803184015446222,1.0,0.006925490357185576,-0.004971216683718561,0.012514409100583487,0.0020158992206525026,-0.0031304608246274825,-0.01673052032235227,0.02289785453037536,0.013414591778038198,-0.016352487478335665,-0.03355403385212841,0.024826942299513197,-0.010390947638984906,-0.02924587385906438,-0.0015319122303630078,-0.04197745602248879,-0.03035648255264341,-0.04940484860687831
card2type_2,-0.007376129438777308,-0.01646139615038526,-0.020525543133065823,0.0284415867961183,0.018316963519217463,0.008124904053145842,-0.009975436413437863,0.018450811732534156,0.0436278745659873,0.023885083264457624,-0.010294862369306981,0.014126177854001169,0.0038177391198898278,0.003879716535187182,0.024491202438459213,0.037489455476617424,-0.007865591182710935,-0.02175023252755913,0.01558202960032028,0.014716924862344579,0.01616131210759238,0.011008438504535496,0.023425141726709658,-0.006908463712043022,0.007203393301689635,0.009577016060674928,0.01989883089055637,-0.005665140407166189,0.0003549727026708348,-0.00605663743242619,0.010726996389890586,0.006090313736253857,0.013388322888321744,-0.0030637837242333803,-0.012369004873579541,0.014406548652132542,-0.004527265303923809,-0.010714770840176606,-0.008297632146743774,-0.0005023879126779481,0.0034084168758029554,-0.00441767571924083,-0.0014890306582802557,-0.01339471329172133,-0.007735196021515299,0.01578913053174882,-0.01889318597358108,0.011855794907108147,-0.0011194285106433809,-0.005707266501188147,-0.0019021385153101078,-0.013397062207242355,0.006877901344932239,0.0160901335492811,0.0004507710797767384,-0.006030959731318451,-0.0036853402133504923,-0.007454487613863297,0.020703488443544343,0.006028571275755313,0.003092492976496087,-0.010705724843131762,-0.026736482270494626,-0.01198621793810856,0.008412595039670125,0.004351802240954919,-0.00920552226980889,0.019275805404514353,0.007840995947009419,0.005385352077477489,-0.003402358974896958,0.014520673360781042,-0.0046650271688046955,0.00026570332053803925,0.010151499746413531,0.010233351771981718,0.0032553531642110192,-0.01426470007917585,-0.035292214516625946,0.016381832737299755,0.015564637594546654,-0.004045432851721017,-0.005172532644754356,0.00189929325442259,-0.004323702506793421,0.005919530549728946,0.020538035212364757,0.020355386832536102,-0.0026060506706614456,-0.03134794437091508,0.02228393450587538,0.002654948480786431,0.011246917345057193,-0.01412096630605988,-0.005443834250868104,0.0014069522266902472,0.02918434169811502,-0.006439997844245603,-0.013844317227644025,0.0007806570245381808,0.010502204463717744,0.0112601752125423,0.001194054798942881,0.0001911700822039513,0.006925490357185576,1.0,-0.33190111684972645,-0.34283920359549264,0.0017814305314498575,-0.0028031440395352857,-0.009125164018990498,-0.007705337740553509,-0.01363074338814759,-0.02030564796034987,0.026708732364170117,0.006906319915319553,-0.021193938401935498,0.012592696555938471,-0.0009151811064831308,0.00042017069066827944,-0.010813900903232735,-0.009284438462238746
card2type_3,0.004250492390662513,0.016628157583469142,0.011816163551394686,-0.011793139026666883,-0.009633180240674522,-0.003672782666513676,-0.0008323512209642053,-0.010196550727410419,-0.012498620161886293,0.00031797022837764453,-0.014156070368676534,-0.01020791076591486,-0.011554541537941615,-0.027881515082929426,-0.00309186470238108,-0.0021817281449594992,0.003873419997514268,0.003994016509472891,-0.01632168457463858,-0.0071922814309574225,-0.009263084067384006,0.007740811514718399,-0.0036125914649907053,0.0022608911054283515,-0.0067599490993918675,-0.007533592254291159,-0.016583577511853468,0.004244230041188196,-0.005387968864326508,0.011291047457664087,0.013691608464078313,-0.01284142851849851,-0.02668503390729654,0.026032454506390915,0.015328194626127058,-0.0143802083186434,-0.01645357975565396,0.010909982756220935,0.020262294887462947,-0.001793617405867021,0.003085939076113599,-0.012440565096419722,0.009532082898210522,-0.002657423164199685,0.032169446819363436,-0.017012295849587033,0.0025319791090577543,-0.005917991587187101,0.015916483313997237,-0.005066918915408687,-0.016249671040086656,0.030745711385190066,0.0020983576101546615,-0.014094085481390935,-0.0333627264952003,0.03223701167903223,-0.016866938479896593,0.02309905367111738,0.014029470378391007,-0.0227047457639888,-1.6569458708727222e-05,-0.006134248011917784,0.0150246090703558,0.028349063522220892,0.0089725836979442,-0.009664112828347874,-0.006433269453333013,0.004545234251108132,-0.011173804913892825,0.020643311937936046,-0.01163483955086563,-0.0030933140394733137,0.0012420923332786473,0.030986644295710714,0.009724487504834066,-0.015511303486675393,0.009464505286470326,0.025261391512756994,0.0072531757055882325,-0.010922372938476364,-0.007848048406780814,-0.02878691661122347,-0.011819637790724537,0.005157513046514296,0.017452851079766237,0.01486239249206048,-0.009291658529466198,0.005864947771340286,-0.005051913241977098,-0.007156145287761872,0.0020944626888976105,-0.008524635774262192,-0.009574807474082654,0.002374341467668043,-0.014418748281657701,0.0007579523256097982,-0.011977724896392289,-0.010982550808232057,0.002080811898563058,0.004704933802529743,-0.006504054536495836,-0.014785940242611977,0.007277169781824268,0.013350005477079398,-0.004971216683718561,-0.33190111684972645,1.0,-0.3468943403791083,-0.0018294127907100427,-0.0077001232095344424,0.014408716414748543,0.00895374675666887,-0.007758303006853967,0.011474820156237572,-0.011790609059967611,-0.0039026425070157337,-0.007023099635393378,-0.0020183789969886886,0.010336204421197068,0.0009416713135881051,-0.0015332990625378754,0.001618845075413169
card2type_4,0.032009174686143525,-0.024467634882530426,-0.0006404308778277668,-0.008349676083310205,-0.013964311270387246,0.004893554981771484,-0.0018151746770573539,-0.025052510794132333,-0.026125022618507847,-0.02860667412455769,0.0018557416411502168,0.00018248924884543553,0.0067249555141794025,0.0022607594349636213,0.0025733227850495404,-0.02382254575866155,0.0007426115355649867,0.014558704475380446,0.012760079280539708,0.0035617583275050417,0.004131942803909505,-0.0059700164896516195,0.003027700388989289,0.003591822510147484,0.0083791743376887,0.006416932538403477,0.004842768576800961,0.004007255413741725,0.008060194911262489,-0.003323506100541035,-0.019870928930007133,-0.007470072638005694,0.0001944950471396939,-0.0032831412935693913,0.007289436104563617,0.0032191659993485956,-0.007317748334288566,0.010358508096981191,0.005220650516435969,-0.021679317940181405,-0.014194791089796932,0.0660113916291297,0.001719368416059932,-0.004775107497686237,-0.005256445673243254,0.014209924231071308,-0.009031845426625709,-0.013436058092348022,-0.022265350051215996,0.010127350107224096,0.03368228415705998,-0.0033006023393177954,-0.012265011035093506,-0.00923824915701745,0.008012787839250222,-0.01595106243440854,0.02005259301550969,-0.0013092139924522877,-0.015453524888182081,7.132813841250049e-05,0.010545281416255842,0.015563835772018628,0.01252796429454168,-0.024633157886575427,0.006469958700643934,-0.001154993310330398,0.0015390020860604195,0.0022101257175756546,-0.004411395160168229,0.0018420037825563889,0.008751753302493177,-0.0002609738576654941,0.0042719251787268885,0.0003447679661966568,-0.02032794274373485,0.0017485945739487143,-0.006222315548932407,0.0010322132944577032,0.01694337292553999,-0.011707873774504895,0.003568739163314981,0.016012356099760577,0.010941923268341513,0.002703227718821262,-0.01726781957513317,-0.016222857616659068,-0.0058879144135167635,-0.001005494301300044,0.006843340411796809,0.013771291006296746,-0.019407404246507796,-0.00985033450509007,-0.0027163904703135355,0.0016850339740777643,-0.008151548238267805,0.010330413175304917,-0.012314929333499614,0.004308863947886833,-0.003906737161182583,-0.006664571341219175,0.016190812790974746,-0.0022795864279203993,-0.0011149596779576143,-0.0032396441042481738,0.012514409100583487,-0.34283920359549264,-0.3468943403791083,1.0,-0.015635806495139716,0.016356562995156962,-0.0014063347338324715,-0.004294940918882268,-0.003640762904987926,-0.005673196439384728,0.019321726296979567,0.01371234327069962,0.010663271236727098,-0.003991355811520797,-0.011316692140021817,-0.010842395863154218,0.009427635586720606,-0.004940466081245081
card2benefit_2,-0.0025745743030648623,0.0003239191710598755,0.011114721825334822,0.007621265289317143,0.0011291850647170893,0.015343454395310036,0.009615035090981085,-0.0024474978507326673,-0.008879835144058492,-0.005853752838969721,-0.013267933674551044,-0.010981316000720947,0.010575210901162762,-0.019302409199328026,-0.007729834864908875,-0.0017098478323709116,0.011312776980861092,-0.0028788331152643895,-0.0064555100829398705,-0.0037400878121513835,-0.000980067915292996,0.00045546400765914696,0.0029450891798790467,-0.0034443714455329663,-0.009307614732814946,0.0031498092224032785,0.009209852179635254,-0.0038022058897829052,0.0006804509507425475,-0.006916715356336424,0.008192273310090583,0.012887640875736597,-0.012907406364770804,-0.02050135587473033,0.0035808249077944826,-0.0019143414872966524,-0.03268526709925283,0.006005655107897865,0.0005803212657923477,-0.002169411350809546,-0.00875171411690654,0.009995298440498176,-0.001148509707729474,-0.01071683161005991,0.002439152776636542,-0.0014970975570730548,0.02032854270762836,-0.021592792795028393,0.014847231110195553,-0.00589849603909753,0.015606621324650368,-0.003502568095516887,-0.001102739709323054,-0.0015356202631614103,-0.002841133051019195,-0.00753860827462636,0.020001960622240328,-0.0048443754681759335,-0.020290709056972348,0.026131095196648167,0.012291804514914116,-0.037911296266329254,-0.0006492329894966588,0.030606745724670963,-0.016942511920122045,0.015093374721225985,-0.004864512994108242,0.005695226292143385,-0.008805765254634555,-0.007646590019077145,0.021779506799538707,0.01273017437785529,-0.012594351006749034,0.004463503980855883,0.014580879304482071,-0.017796157495982505,-0.0005673312497552156,-0.015659490258648486,0.01816951869517368,0.02101638439296616,-0.00528807121764718,-0.003548064645618221,-0.01277360740185926,-0.005354163746375688,0.038732230038179154,-0.021189571029074268,0.021817609251810643,-0.0002913478592327124,0.012181742814418556,-0.01772977001090111,-0.011819473400571495,-0.001954663525081687,-0.0007548047134595706,0.011347478902112131,-0.004738930482423691,-0.013733406926789279,0.02368534382346799,0.0062259844629026185,-0.0036890304505993498,0.0016439396073719746,-0.009119111906611053,0.020822458222833226,-0.002697390955595061,-0.0016564690908939933,0.0020158992206525026,0.0017814305314498575,-0.0018294127907100427,-0.015635806495139716,1.0,-0.33357289814164015,-0.3349698002543962,0.011780347989722117,-0.00826325516203063,0.00281512190700828,-0.008311389832834843,-0.00025998055041859985,-0.00385178464434413,0.01129419157003749,-0.003805595760971442,0.019490216341741383,-0.01924955698692317,0.012975416184688855
card2benefit_3,0.000877577571273321,-0.026933145108263425,-0.017461754891305324,-0.011456261550171336,-0.006512648269572509,-0.00801178396323439,-0.006807325145775849,0.005464819098826231,-0.002494980173951845,0.0013050895372325655,-0.0001702040921360092,0.007601084631182064,-0.013895569715806569,-0.005872539485475878,0.010757283228965932,-0.003404701606231853,-0.016077430156096164,0.024692606535892933,0.006762115938056477,-0.0054710704278844195,-0.00446787275939646,0.0008069370203162027,-0.0052623884596419935,0.0023223436385540943,0.0002700251289264444,0.0028835474459447457,-0.005785347684318585,0.014819599534179917,-0.0005888191339893562,0.007973078746337453,-0.023969163256492797,0.020600047178203428,0.0006314066609206843,0.004366928061236572,-0.003985925707666959,-0.014581982324201916,0.021344681649498883,0.00781687754577702,-0.0005761884365378091,0.000543108277202592,0.002351322689722275,0.009318696081179424,0.0011775372415609618,0.019846390511943028,-0.030355631613354087,-0.01657198577499364,-0.0030326727795975863,0.004328071767148884,-0.03004053810500277,0.003053050518896539,0.009939961329089591,-0.017958871035252205,0.010199433396166514,0.010074640328268837,0.0065863786816780165,-0.007499442380435622,-0.008674164151007222,0.010220194470362669,0.005701337547145322,-0.010111724586949145,-0.005878563771139709,0.006652242668127961,0.023350673232698484,-0.009641545180458407,0.03558615207086723,-0.028892219438607973,-0.0038726869835005906,0.004646789830647536,0.023792255132595627,-0.015645603698109863,-0.012595158478068084,0.0026542357547925883,-0.0019949038770256623,-0.03276844201676099,0.02153128755219914,0.007682232126915523,-0.008904274231468706,0.01967354949885406,0.0014637385769354846,-0.006401599519246688,-0.007207496572851935,0.003829985748966811,0.0020360347205935704,0.012761572250587586,-0.013953027779823162,-0.00955672983207074,-0.003938850252924264,-0.006058141284222228,0.0003856991215822867,0.003429906819061405,0.014728356500303661,0.006159440984937709,0.00812118084818926,-0.01588467677497205,0.008908052372168908,0.00874422706487811,-0.029059666362411214,0.008723868595372863,-0.00493376426867529,-0.00462788561143069,0.003963021417599237,-0.005858246524924516,-0.0009866965488335127,-0.0005072103007610712,-0.0031304608246274825,-0.0028031440395352857,-0.0077001232095344424,0.016356562995156962,-0.33357289814164015,1.0,-0.3477074253931194,-9.859732097492796e-05,-0.003485427269021726,-0.008248545122821287,0.01166677822558069,-0.005804487601476766,-0.00023628868869048425,-0.012742174683460243,-0.00025547929750169756,-0.013826973558144313,0.036355671112545035,-0.03436988196672909
